fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,cutmix,copy_paste,close_mosaic
0.0,0.00627,0.00798,0.7212,0.00059,2.95569,0.66776,5.06923,1.23845,1.55347,0.01396,0.61672,0.1935,0.0,0.07557,0.74891,0.0,0.0,0.0,0.43357,0.0,0.83076,0.0,0.0,0.0,8
0.0,0.00491,0.00847,0.71003,0.00057,3.89844,0.95,5.01947,1.60464,1.56607,0.01367,0.78431,0.2396,0.0,0.09706,0.83434,0.0,0.0,0.0,0.43182,0.0,0.75714,0.0,0.0,0.0,8
0.0,0.0062,0.00804,0.76811,0.00052,4.07467,0.72905,4.3947,0.91661,1.92915,0.01148,0.65838,0.2582,0.0,0.08305,0.67204,0.0,0.0,0.0,0.45617,0.0,0.87926,0.0,0.0,0.0,8
0.0,0.00768,0.00798,0.79577,0.00052,3.15746,0.8937,4.29114,1.14465,1.42229,0.01698,0.86781,0.26231,0.0,0.08305,0.75709,0.0,0.0,0.0,0.374,0.0,1.0,0.0,0.0,0.0,8
0.0,0.0062,0.00798,0.81447,0.00057,4.87732,0.67066,5.01947,1.3384,1.69787,0.01789,0.72589,0.21983,0.0,0.08305,0.53535,0.0,0.0,0.0,0.35825,0.0,0.77834,0.0,0.0,0.0,8
0.0,0.0062,0.00798,0.70602,0.00057,4.21764,0.7839,5.01947,1.2962,1.82733,0.028,0.69249,0.19397,0.0,0.09855,0.75709,0.0,0.0,0.0,0.43184,0.0,0.82526,0.0,0.0,0.0,8
0.0,0.0062,0.00798,0.80371,0.00044,5.0,0.75246,5.01947,1.25282,1.69116,0.01149,0.61584,0.26233,0.0,0.08305,0.63907,0.0,0.0,0.0,0.354,0.0,1.0,0.0,0.0,0.0,7
0.0,0.0062,0.01192,0.70599,0.00051,4.1492,0.60941,5.53239,1.25282,1.69704,0.01405,0.41915,0.18014,0.0,0.09749,0.41058,0.0,0.0,0.0,0.34377,0.0,1.0,0.0,0.0,0.0,8
0.0,0.0062,0.00798,0.7,0.00055,3.61404,0.75453,4.62582,1.00226,1.3584,0.01581,0.87839,0.25413,0.0,0.09497,0.68341,0.0,0.0,0.0,0.40154,0.0,0.80434,0.0,0.0,0.0,7
0.0,0.00534,0.00825,0.71755,0.00057,5.0,0.70254,5.04678,1.25282,1.63125,0.01581,0.64564,0.20094,0.0,0.10007,0.73905,0.0,0.0,0.0,0.37538,0.0,0.8572,0.0,0.0,0.0,8
0.0,0.00489,0.01101,0.70041,0.00051,4.55517,0.64903,5.01947,1.25282,1.73797,0.01515,0.60194,0.21988,0.0,0.08305,0.42419,0.0,0.0,0.0,0.44478,0.0,0.9347,0.0,0.0,0.0,8
0.0,0.00767,0.0069,0.77186,0.00057,4.26902,0.95,5.01947,1.25282,1.57764,0.01581,0.73858,0.25782,0.0,0.08305,0.75709,0.0,0.0,0.0,0.4364,0.0,0.74689,0.0,0.0,0.0,8
0.0,0.0062,0.01035,0.71795,0.00056,4.66505,0.95,4.75864,1.25282,1.52216,0.01581,0.81849,0.2007,0.0,0.0866,0.74161,0.0,0.0,0.0,0.41022,0.0,0.80198,0.0,0.0,0.0,8
0.0,0.00661,0.00798,0.7,0.00052,3.75963,0.76657,5.01947,1.24488,3.6468,0.01581,0.9,0.28746,0.0,0.08305,0.75709,0.0,0.0,0.0,0.40785,0.0,0.75521,0.0,0.0,0.0,9
0.0,0.00667,0.00611,0.78337,0.00056,4.23001,0.71226,5.01947,1.49633,2.13559,0.01581,0.71364,0.20523,0.0,0.1136,0.70545,0.0,0.0,0.0,0.42726,0.0,0.87824,0.0,0.0,0.0,9
0.0,0.0062,0.00798,0.79607,0.00058,4.52931,0.75458,5.01947,0.99535,1.68129,0.01581,0.9,0.24017,0.0,0.13485,0.80476,0.0,0.0,0.0,0.46213,0.0,0.81948,0.0,0.0,0.0,8
0.0,0.00756,0.00816,0.7,0.00055,3.9173,0.80825,6.65235,1.25282,1.57966,0.01581,0.66757,0.26954,0.0,0.09402,0.70464,0.0,0.0,0.0,0.38857,0.0,1.0,0.0,0.0,0.0,8
0.0,0.00571,0.00823,0.73419,0.00059,4.53111,0.78857,5.01947,1.25282,1.65412,0.0158,0.88718,0.20105,0.0,0.08305,0.75709,0.0,0.0,0.0,0.33292,0.0,0.66977,0.0,0.0,0.0,8
0.0,0.0062,0.01181,0.7,0.00051,4.36345,0.95,5.01947,1.25282,1.85168,0.02833,0.84882,0.20768,0.0,0.10023,0.75709,0.0,0.0,0.0,0.47013,0.0,0.71429,0.0,0.0,0.0,8
0.0,0.0062,0.00785,0.71709,0.00058,4.0135,0.95,6.05502,1.33725,1.40304,0.01581,0.6345,0.22699,0.0,0.08305,0.72872,0.0,0.0,0.0,0.49615,0.0,0.87697,0.0,0.0,0.0,8
0.0,0.00711,0.00887,0.75577,0.00053,3.20978,0.76182,6.27979,1.25282,1.65652,0.01506,0.74269,0.19967,0.0,0.08305,0.74261,0.0,0.0,0.0,0.3891,0.0,1.0,0.0,0.0,0.0,6
0.0,0.00521,0.00798,0.7,0.00053,5.0,0.95,5.01947,1.25282,2.18108,0.018,0.77753,0.2502,0.0,0.08306,0.75709,0.0,0.0,0.0,0.45437,0.0,0.90855,0.0,0.0,0.0,9
0.0,0.00639,0.00651,0.80797,0.00055,4.17836,0.75654,5.72334,1.07047,1.74772,0.01798,0.67464,0.1994,0.0,0.10117,0.92717,0.0,0.0,0.0,0.4677,0.0,1.0,0.0,0.0,0.0,8
0.0,0.00553,0.00798,0.76992,0.00056,5.0,0.77461,5.83894,1.44642,1.52429,0.01437,0.73787,0.20204,0.0,0.07861,0.93057,0.0,0.0,0.0,0.40418,0.0,0.84396,0.0,0.0,0.0,6
0.0,0.0062,0.00997,0.70552,0.00049,4.70122,0.8172,6.44532,1.25282,1.2629,0.0191,0.68154,0.20385,0.0,0.08305,0.75709,0.0,0.0,0.0,0.34338,0.0,0.80933,0.0,0.0,0.0,8
0.0,0.00806,0.00798,0.76352,0.00042,3.13925,0.76457,6.19474,1.25282,1.55194,0.01581,0.9,0.23391,0.0,0.08305,0.75709,0.0,0.0,0.0,0.39646,0.0,0.91848,0.0,0.0,0.0,7
0.0,0.0062,0.00798,0.72213,0.00051,3.93812,0.61809,3.26046,1.58613,1.6196,0.01581,0.9,0.25796,0.0,0.08305,0.47921,0.0,0.0,0.0,0.43399,0.0,0.69095,0.0,0.0,0.0,8
